TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Target
0.2293105802517558,1,7,2,0.07367658279353861,1,-0.9666021677080564,0.0,1.1052492659287267,1,0
-0.6497899477127319,1,39,2,0.8065296103051935,2,-0.5557354231484328,0.0,0.26723715413816396,2,1
2.289141324417818,1,34,1,-0.9974163035696494,3,-1.4483080061572702,0.0,-1.1981524921783682,0,1
1.131039060530461,1,20,2,-1.2792828526125937,3,-1.1932872681547453,0.0,-1.191196791965333,0,0
-0.5213053196937455,1,35,0,1.032022849539549,2,0.3935084349720766,0.0,0.7374624570567049,2,1
-0.01130608676561875,0,9,2,0.35554313183648284,1,0.776039541975864,0.0,0.9596275730623776,1,0
-0.19732251257136002,0,9,0,1.8776224966683814,2,2.306163969991014,0.0,-0.4024659569877728,2,0
0.3253190580869772,1,14,2,-0.26456327605799446,1,-0.21570777247839962,0.0,-1.1829175374607483,1,0
-1.1650110157902933,1,36,2,0.13004989260212746,0,-0.17320431614464546,0.0,1.8034279948204315,1,1
0.1980711804981199,0,2,2,1.313889398582493,0,-1.0232734428197285,0.0,2.1622161705497156,2,0
-0.6458964741363991,1,14,1,-0.32093658586658325,1,0.6768648105304377,0.0,0.3533475451450295,1,0
-0.9310819622099141,1,15,0,1.3702627083910819,2,0.02514514674620727,0.0,-0.8830902493304394,2,0
-0.8863299188678286,0,11,2,0.07367658279353861,0,0.6485291729746016,0.0,1.555017078820634,1,0
0.3426793696802733,1,32,2,-0.20818996624940558,1,-0.8249239799288759,0.0,-0.23763608646282813,1,1
-1.153376400632781,1,42,0,0.6374096808794271,2,-1.108280355487237,0.0,0.1171353451979051,2,1
-0.19374967799543097,0,11,2,1.4266360181996707,0,1.8102903127638819,0.0,1.5490239635469072,2,0
1.566421017507454,1,30,1,0.6937829906880159,0,0.5493544415291752,0.0,-0.9434591734097858,2,1
2.677068709335035,1,40,2,-1.0537896133782383,3,-0.5557354231484328,0.0,-1.023302522045834,0,1
-1.001714153441742,1,23,2,-1.0537896133782383,3,-0.1590364973667274,0.0,-1.228097588016378,0,1
-0.6051753210851053,1,28,1,-0.6591764447181163,1,-0.20153995370048156,0.0,0.3095089693452446,1,1
0.20892710094036585,0,35,1,1.8776224966683814,2,-1.1224481742651549,0.0,0.008396527918305419,2,1
-0.22352329946150626,1,21,2,0.13004989260212746,1,2.1786536009897515,0.0,1.0865351810714254,1,0
-1.1500325939142833,0,20,1,-1.2229095428040047,3,1.9094650442093084,0.0,-1.0196339469978843,0,0
0.5702414488240611,1,0,0,0.6374096808794271,0,-0.6265745170380231,0.0,1.7240864191846608,2,0
-1.102440605140049,1,25,0,0.299169822027894,0,0.06764860307996143,0.0,2.380953357742265,1,1
1.050054810142736,1,28,2,-1.5047760918469488,3,-0.7257492484834495,0.0,-0.8581654435615357,0,1
0.36439121056476514,1,35,1,-1.3356561624211825,3,-1.4341401873793522,0.0,-1.0497172864176036,0,1
-0.10200111830843278,1,6,2,-1.2229095428040047,3,0.010977327968289218,0.0,-1.2382610513383323,0,0
-1.148979065770099,1,6,2,-0.8282963741438828,0,1.796122493985964,0.0,0.08754097844682408,0,0
-0.1360346579227312,1,5,0,-1.5047760918469488,3,2.4761777953260307,0.0,-1.2183027742456485,0,0
-0.9664438633973144,1,20,0,-1.3920294722297712,3,-0.38572159781341625,0.0,-0.8810882774619838,0,0
0.7267590865926447,1,22,0,1.2011427789653155,0,0.30850152230456834,0.0,1.2833223595681476,2,1
0.04086645915724236,1,30,2,0.5246630612622494,2,-0.38572159781341625,0.0,-0.16759267173016537,1,1
-0.8585717425471492,1,41,2,1.9903691162855592,2,-0.08819740347713714,0.0,0.34611023763592,2,1
0.3485424828305159,0,0,1,-0.5464298251009386,1,2.4620099765481123,0.0,-0.5920439887049928,1,0
0.05066885145530401,1,35,2,-1.3920294722297712,3,0.5776900790850114,0.0,-1.1532207680565494,0,1
1.0956313537715743,1,37,1,0.9192762299223712,0,2.065311050766407,0.0,1.9978368716984893,2,1
0.5470180240805224,1,40,0,-0.43368320548376094,1,1.7819546752080457,0.0,1.0141928267762652,1,1
-0.79618455418285,0,39,2,-0.4900565152923498,1,0.7335360856421099,0.0,1.000665436299387,1,1
-0.7492796489809097,0,27,2,-1.3920294722297712,3,-0.6690779733717773,0.0,-1.0108708399573179,0,1
2.5034197878305875,0,22,1,1.313889398582493,0,0.13848769696955168,0.0,1.8093417480379919,2,1
-1.0126616850269605,1,5,1,-1.2229095428040047,3,0.039312965524125325,0.0,-1.1492014639216708,0,0
-1.0457791132115333,1,42,2,0.97564953973096,0,-0.28654686636798987,0.0,0.9138715075829595,2,1
-0.5373372697139398,0,21,2,0.4682897514536605,0,0.8185429983096182,0.0,1.2795334614027845,1,0
0.23237955354133594,1,11,1,-0.6591764447181163,0,2.348667426324768,0.0,0.052974962886867406,1,0
-0.8986516175976351,0,40,1,0.6374096808794271,2,-0.9382665301522203,0.0,-1.0377310558701502,2,1
-0.8335619005156458,1,26,1,1.4266360181996707,0,0.08181642185787948,0.0,0.46610310649317976,2,1
-0.11418540032378051,1,22,0,-0.6028031349095275,1,0.6485291729746016,0.0,-1.2769743743495652,1,1
-0.5983502909336512,1,3,1,1.708502567242615,2,2.1078145071001613,0.0,0.1456288834279686,2,0
0.21763015952275722,1,15,1,-0.771923064335294,1,-1.1791194493768271,0.0,-0.2671971723516459,0,0
0.11456762367865043,1,11,0,-1.2792828526125937,3,-0.14486867858880936,0.0,-0.8998202827835808,0,0
2.386661386112086,1,15,1,-0.771923064335294,1,-1.4483080061572702,0.0,0.44154439020917285,0,0
-0.6305516076884986,1,20,1,0.6374096808794271,2,-0.32905032270174406,0.0,0.10641890754911404,2,0
-0.36483348749664823,1,6,2,1.7648758770512039,2,-1.0799447179314008,0.0,0.0620785587490513,2,0
0.018513340271942774,1,10,1,-1.2792828526125937,3,-1.1791194493768271,0.0,-1.074654892518147,0,0
-0.4001953886840484,1,6,2,-1.1665362329954159,3,-1.419972368601434,0.0,-0.8434527423748175,0,0
-0.8410282086679078,1,32,1,-1.0537896133782383,3,-1.4908114624910243,0.0,-1.1041750173457179,0,1
2.453949770625416,1,3,0,-1.44840278203836,3,0.6343613541966835,0.0,-1.108621852557364,0,0
-0.09059553100835159,1,31,2,1.4830093280082597,2,-1.0374412615976467,0.0,-1.00304471719278,2,1
-1.0199447708932772,0,30,2,0.5246630612622494,1,-0.9240987113743022,0.0,-1.1198400632064327,1,1
2.214295020609253,1,30,2,-0.20818996624940558,0,0.05348078430204337,0.0,2.3971150564706023,1,1
0.9010034805264147,1,0,0,0.7501563004966046,0,-0.5273997855925968,0.0,1.7780910183727279,2,0
0.1998575977860846,1,17,1,1.5957559476254373,2,-0.2723790475900718,0.0,0.7129344615686334,2,0
-0.6683412041646711,0,41,1,-1.44840278203836,3,1.1585706489796515,0.0,-0.8060271327265428,0,1
-0.25260983735528747,1,19,0,0.8065296103051935,0,2.547016889215621,0.0,0.5703080463059834,2,0
0.6521418106415113,1,32,0,0.8065296103051935,1,-0.14486867858880936,0.0,-0.48396054840534775,2,1
1.7109375955466353,1,23,0,0.97564953973096,2,-0.9524343489301383,0.0,-0.9567382374528531,2,1
-1.1263511134558817,0,30,0,0.8629029201137823,1,1.7819546752080457,0.0,-0.987884004398671,2,1
-0.18752012027329823,1,20,0,-0.3773098956751721,0,1.6402764874288653,0.0,0.7097702195872893,1,0
0.8613816611907913,0,19,1,-0.09544334663222791,0,-0.25821122881215375,0.0,1.338253702766932,1,0
0.10870451052840778,0,41,2,-1.110162923186827,3,-1.3491332747118439,0.0,-1.230770297262756,0,1
-1.1613465700713919,0,20,1,0.299169822027894,0,0.1668233345253878,0.0,1.6088885545596479,1,0
-1.0832022651158157,1,40,1,0.97564953973096,2,-0.6265745170380231,0.0,-0.5986284793004755,2,1
1.0822561268975839,1,7,1,0.4682897514536605,2,1.6544443062067833,0.0,0.597053059234058,1,0
0.23164666439755577,1,20,0,-1.44840278203836,3,-1.4908114624910243,0.0,-1.0352426713993845,0,0
-1.1252517797402113,1,1,2,-0.09544334663222791,0,0.5918578978629294,0.0,0.21916166856562477,1,0
0.2610080357202545,1,40,1,0.8065296103051935,1,0.45017971008374885,0.0,0.5531735223730261,2,1
0.14292127242865135,1,10,0,1.313889398582493,2,-0.7965883423730398,0.0,-0.8583369680055083,2,0
2.4905026166714586,1,28,0,-0.771923064335294,1,-0.1590364973667274,0.0,1.1672387119936642,0,1
1.0475813092824777,1,15,0,0.07367658279353861,1,0.3368371598604044,0.0,0.32530713865501293,1,0
1.2106949493450838,1,18,0,0.5246630612622494,0,1.3427522930925861,0.0,1.1114932677025924,1,0
0.2202868826689608,1,32,0,1.1447694691567265,0,0.5493544415291752,0.0,2.158240387542411,2,1
2.003360363914981,1,25,0,0.9192762299223712,2,-0.6690779733717773,0.0,-0.9501537468573704,2,1
-0.6411785002733131,1,21,0,0.5810363710708382,1,0.7335360856421099,0.0,0.41108216097291733,1,0
-0.8334702893726734,1,1,0,-1.110162923186827,3,1.1727384677575694,0.0,-1.1981473720457123,0,0
2.9013327873318118,0,19,2,-0.6591764447181163,1,0.5918578978629294,0.0,0.010270496470363658,1,0
0.4783554724226041,1,29,0,1.032022849539549,0,0.8610464546433724,0.0,0.7282769390720267,2,1
-0.5738443101884968,1,5,1,-0.03907003682363907,0,-1.094112536709319,0.0,0.19782351572217646,1,0
1.0474438925680187,0,25,2,1.7648758770512039,2,-1.1649516305989092,0.0,-0.5187620900674755,2,1
1.3330874363563965,1,8,0,1.0883961593481377,2,0.1668233345253878,0.0,0.27007370762953054,2,0
0.9182263754052521,1,41,2,-0.9410429937610605,1,-1.4766436437131063,0.0,0.8236957312473122,0,1
1.1423988422590559,1,6,0,0.7501563004966046,1,-0.7824205235951217,0.0,-1.246937116123749,2,0
1.0523908942885358,1,16,1,0.6937829906880159,2,-0.0031904908096288334,0.0,-0.662353650335762,2,0
-0.42671681457459854,1,36,1,-0.20818996624940558,0,2.4478421577701943,0.0,1.2772780429678616,1,1
1.4878186568370155,1,4,0,-1.2792828526125937,3,0.8043751795317001,0.0,-1.1829098572617647,0,0
1.2225585923600277,1,28,0,-0.09544334663222791,0,0.5635222603070933,0.0,2.149876650849005,1,1
-0.7574330407054656,1,13,0,0.35554313183648284,0,0.30850152230456834,0.0,2.5196091101302676,1,0
-1.1524144836315693,1,38,0,-0.32093658586658325,0,-0.9949378052638925,0.0,2.314942047476121,1,1
-0.9289749059215456,0,25,0,0.6374096808794271,2,0.5918578978629294,0.0,0.4186957982322352,2,1
2.198171459446086,1,22,1,0.1864232024107163,1,-1.5474827376026965,0.0,-0.4576737873499756,1,1
-1.0250291893282533,0,13,2,0.4682897514536605,2,0.7193682668641919,0.0,-0.9113687419889552,1,0
-0.8718553582781674,0,21,2,-0.7155497545267051,1,0.3510049786383225,0.0,0.44018243492270426,0,0
1.519378695591055,1,32,1,-0.7155497545267051,1,0.15265551574746974,0.0,-1.1229377434632501,0,1
-0.3817357433750817,1,26,0,-1.3356561624211825,3,2.306163969991014,0.0,-0.9712640537976313,0,1
-0.8176673672099104,0,22,2,0.6374096808794271,1,0.9885568236446348,0.0,0.5515709208517304,2,1
-0.9902169549986882,1,21,1,0.8065296103051935,2,0.5210188039733391,0.0,-1.0104509890795341,2,0
-0.7311406426723469,0,1,1,1.8212491868597926,2,-0.9099308925963842,0.0,0.39602129076559783,2,0
-1.02040282660814,1,30,1,-1.2792828526125937,3,-0.5415676043705149,0.0,0.9239172078538281,0,1
1.0774465418915253,1,14,2,-1.2229095428040047,3,-0.6407423358159412,0.0,-1.0862135919888334,0,0
2.680412516053533,0,41,2,0.4682897514536605,0,0.9318855485329626,0.0,-1.1754191031861883,1,1
-0.8395624303803472,1,1,0,0.35554313183648284,1,0.5493544415291752,0.0,-0.5859356704465083,1,0
2.3071887195834075,1,31,2,0.6937829906880159,1,-0.017358309587546885,0.0,0.27625626781152535,2,1
0.5260848779112972,1,37,1,1.2575160887739043,2,0.3368371598604044,0.0,-0.4138326514838627,2,1
-0.1735036153984997,1,39,0,-1.5047760918469488,3,-1.5049792812689424,0.0,-1.112758919743328,0,1
-0.13488951863557444,1,1,2,-1.5047760918469488,3,-0.7682527048172036,0.0,-1.1135576604376478,0,0
-0.08633561286012847,0,18,1,-0.32093658586658325,0,-0.47072851048092457,0.0,0.8727978034173585,1,0
0.38619466259222945,1,38,2,-1.5047760918469488,3,0.40767625374999467,0.0,-1.174927570451222,0,1
0.8141561169884471,1,22,0,0.8065296103051935,0,1.356920111870504,0.0,1.9322121314478653,2,1
0.25670231200054516,0,32,1,0.5246630612622494,1,-1.0657768991534828,0.0,-1.246138375429429,1,1
-0.832233538942544,1,4,0,-1.2229095428040047,3,0.492683166417503,0.0,-1.0260469131493946,0,0
-1.0697354270988524,1,20,0,0.8065296103051935,1,0.5918578978629294,0.0,0.41225723141744536,2,0
-0.959435610959915,0,39,2,-1.110162923186827,3,-0.8249239799288759,0.0,-1.1882399153565528,0,1
1.059536563440394,1,21,1,-0.09544334663222791,1,0.6910326293083557,0.0,0.5044042588256129,1,0
-1.1177396660164631,1,13,0,-0.03907003682363907,1,0.5210188039733391,0.0,1.0097869526258667,1,0
1.278303972858818,1,19,2,-0.09544334663222791,1,-1.37746891226768,0.0,1.1626049919400785,1,0
0.06358602261443229,0,42,2,-1.0537896133782383,1,-0.9382665301522203,0.0,0.29777362529793,0,1
-0.7276594192393904,1,10,1,1.5393826378168485,2,-1.4341401873793522,0.0,0.6040522805746684,2,0
-0.27830676295908474,1,37,2,0.9192762299223712,2,-0.30071468514590793,0.0,-0.2219556802041454,2,1
-0.02591806406973877,1,38,0,-0.15181665644081674,1,1.796122493985964,0.0,0.8200117958013945,1,1
-0.9725360044049881,1,12,2,-0.9410429937610605,3,1.2152419240913237,0.0,-1.225383917708753,0,0
-0.3571381514869549,1,3,2,-0.5464298251009386,0,0.8610464546433724,0.0,0.03594796173968389,1,0
0.5947474295692154,1,27,1,0.07367658279353861,0,0.12431987819163363,0.0,0.4511471990053066,1,1
-0.4108680868403493,1,10,2,1.7648758770512039,2,-1.405804549823516,0.0,-0.3131170820760527,2,0
0.40483753018714147,1,14,1,1.3702627083910819,2,1.8952972254313905,0.0,-0.2698903621286474,2,0
-0.8336077060871322,1,33,0,1.5393826378168485,2,-0.03152612836546494,0.0,-0.6889348190188481,2,1
1.900435244785333,1,42,1,0.7501563004966046,1,-0.9240987113743022,0.0,0.028434167067156072,2,1
-0.008237113476038739,1,39,0,0.01730327298494977,1,0.4643475288616669,0.0,0.28597171952608874,1,1
-0.9668103079692044,1,30,2,-1.110162923186827,3,-0.14486867858880936,0.0,0.2245966893798587,0,1
0.3337014776689645,0,35,2,-1.0537896133782383,3,-0.7540848860392856,0.0,-0.8778856344857208,0,1
-0.9592523886739699,1,36,0,1.0883961593481377,0,-1.2924619996001716,0.0,0.8071141816411916,2,1
-1.0116081568827762,1,24,1,1.032022849539549,2,0.13848769696955168,0.0,-0.15642566240765535,2,1
-0.4839279733609494,0,27,1,-0.43368320548376094,0,-0.32905032270174406,0.0,1.741615193332122,1,1
-0.06512763326198563,0,37,2,-1.2792828526125937,3,1.6261086686509472,0.0,-1.1821853584909554,0,1
-0.9532976643807549,1,41,1,-1.3356561624211825,3,-1.4483080061572702,0.0,-1.0969197893723126,0,1
-0.9773913949825327,1,4,0,-1.110162923186827,3,-0.5557354231484328,0.0,-1.1578544881101354,0,0
0.8563430483273017,1,19,0,0.4682897514536605,2,-0.4565606917030065,0.0,-0.5035552960794633,1,0
0.4960822285877905,1,9,2,1.313889398582493,2,-0.881595255040548,0.0,0.20308445202611006,2,0
2.2928973812796913,1,20,0,-1.2792828526125937,3,-1.1649516305989092,0.0,1.1345210643224866,0,0
-1.082377764829063,1,13,1,0.35554313183648284,1,-0.6690779733717773,0.0,0.05791333083347947,1,0
1.0009512375094551,1,31,0,-0.6028031349095275,1,-0.20153995370048156,0.0,-0.7936748126941927,1,1
-1.0173338533185599,1,37,0,0.6374096808794271,2,-1.3491332747118439,0.0,0.4420615236074183,2,1
-0.2091403500148175,1,42,0,1.5957559476254373,2,-0.4140572353692524,0.0,-0.2641071722938124,2,1
-0.20831584972806463,0,13,1,0.35554313183648284,1,2.362835245102686,0.0,0.7277393251431578,1,0
2.2333501383475407,0,15,2,-0.32093658586658325,1,-0.17320431614464546,0.0,0.9578892880257005,1,0
-0.8950787830217061,1,31,2,-1.1665362329954159,3,0.7193682668641919,0.0,-0.8238400742364063,0,1
-0.40949391969576115,1,23,1,-0.43368320548376094,0,-0.5273997855925968,0.0,1.901079164833687,1,1
0.47922577828084323,1,26,2,-1.3356561624211825,3,-0.5132319668146788,0.0,-0.09292321714290026,0,1
0.5588816670954664,1,41,1,1.8776224966683814,2,0.09598424063579754,0.0,-0.7168907433200423,2,1
-0.07204427455641231,1,8,1,-0.8282963741438828,0,-0.9099308925963842,0.0,1.8648132652319729,0,0
-0.5721495040435048,0,13,1,-0.771923064335294,1,-1.5049792812689424,0.0,-0.1417641625474959,0,0
1.0475813092824777,1,21,2,-1.44840278203836,3,0.40767625374999467,0.0,-0.9133015920665561,0,0
0.2945835196196901,1,20,1,0.07367658279353861,0,0.8468786358654543,0.0,0.487497580795843,1,0
2.081687891156502,1,38,1,-1.3356561624211825,3,-0.9666021677080564,0.0,-1.0612529452913384,0,1
-1.120442194734153,1,15,0,-0.15181665644081674,1,0.2801658847487322,0.0,0.7024996312159164,1,0
0.43103831707728757,1,7,0,-1.3920294722297712,3,-0.7824205235951217,0.0,-1.2491208527014888,0,0
0.2061787666511898,1,8,2,0.5246630612622494,1,-1.3349654559339257,0.0,0.38026664258340465,1,0
-1.0420688619211456,1,21,2,1.1447694691567265,2,-1.2641263620443355,0.0,-0.2959415970818482,2,0
-0.11510151175350584,1,33,1,-0.9974163035696494,3,0.40767625374999467,0.0,-1.0170713206036084,0,1
-0.35457303948372376,1,28,0,0.7501563004966046,2,1.7677868564301278,0.0,-0.6334069803656517,2,1
-1.0083101557357648,1,17,1,0.1864232024107163,0,-0.9099308925963842,0.0,0.3478024414786937,1,0
-0.5437958552935038,0,20,1,0.4682897514536605,0,2.291996151213096,0.0,-0.8835101002082228,1,0
-0.10809325931610658,1,21,0,-0.6591764447181163,1,-0.6690779733717773,0.0,0.4706472242252878,1,0
0.8235920647146188,1,20,1,-0.771923064335294,0,-0.11653304103297325,0.0,2.37173967902798,0,0
2.8105919502175114,1,20,1,-0.8846696839524717,0,-0.9099308925963842,0.0,1.2837114896499957,0,0
0.4468870448115368,1,6,0,1.652129257434026,2,0.12431987819163363,0.0,0.5780215261520911,2,0
-1.0728044003884325,1,18,2,0.4682897514536605,1,-0.1023652222550552,0.0,-0.16967656572111528,1,0
-0.34193070175351337,1,23,1,-1.0537896133782383,3,-0.9382665301522203,0.0,-1.0047522814335217,0,1
